name,equipable_weapon,icon,wiki_url,attack_stab,attack_slash,attack_crush,attack_magic,attack_ranged,defence_stab,defence_slash,defence_crush,defence_magic,defence_ranged,melee_strength,ranged_strength,magic_damage,prayer,slot,attack_speed,weapon_type
Chompy bird hat,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACB0lEQVR4Xu2Uv0oDQRDGM29gdc01C1scHASu8SGsLXwECy1EURENiIV/0E6w0CBCJCAIQgwEIRICwSDBoCgEsbERH0Csx51Zdy93sRC8SwLmg+WSvc19v8x8N5nMSCONNNJvBRjfGaAAN2oChwgKcL2qgQJB14ELMFcZGiDAnVuJq+WBAcVzArjfkbh84f4AFD+buAAXz7Vx997xu2f3QyCwkOHZxAU4X+w19j/H0T2TPfsLZ/GziQvQLQh0z7W52fM/FNBFNxDgbkviXCFVIEDZyTKQqHkRcwIS5ejeVlPiTN60LJW2KaB7BVSUfO0ButJAtLy3AEXdQ+dA3zcjIf7EPwq4LWTivQa9QAqA7lOW6L6oakDZ8i1swq0DbhUZkvnYimMrQkCy6eul2uq9ZDlnBCjbvm1nKlUSFY8NnG2XDUVJA1K2nJzD1SEoA8BAdKakAVOBmpqcQPdQaCMFx5U70e3z3gMbelqUOYIfm3ZiwU9MgGtL02xkTCkvbl4DEYxpJ0Fz5fY0kIFJGIgE/K+pRQyhQkumBs4CKUiqHFdoNgSKPy0BAZf/NL/NMATRDdcdeALity8yOBOXHgHXl0c6QyroT3dVBmPIhs+tI7jC0aad7Cm1ywiwfVOyleg81HkkmNedP39/7wOMUTgcnx8bFi6++gSjFRqFxj+t6K/6pIEZ/2t9AQG+sCIJsy+CAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Chompy_bird_hat_(expert),0,0,0,0,0,0,0,0,0,0,0,0,0,0,head,,
Rune heraldic helm,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACsUlEQVR4Xt2XzUsbURTFff9BVtlkE8hiYCAwDAwhhEAkiIhFlIqiUtGG2lA/aGpTmxolVetXqkZrE2uafmCxFEqhm0K3XZf+S7dz7vRl4hBX8magFx4vIcy8H+ecex/p6fm/S5C7Ai0HwvqSpPihQdHFWJBggpI/0gxjNEzSd+IMFJmMUCgbDgLKAUp8TZL5waJYUWsD4TcjGuXlfUphCUp8T5F1mSC9aquTjzlAYy6Q9wnFZQN9S5F5kSCtrLeBwsOOXYEAcZiPDYoVYo5lNlR4IEgg2LVp25WLklbReZeBDgQI3aWVNM6NbPtQKhQEkDsIM7/7uNvMltWeQz53mGMVWr33jw3zM82fMYc6W977lIL6N5UBY6sBu2BT+lcvtz8C7WN+BB1sbdFOZZ0qpRI9LRTo0fw83Z+dpZnJCW7/kOlmRzGQoPrhAdV2d6m6sUGbq6tULhbp8eICLczNOUD2tPZp/ghqnZ7SWe2IXr+stlVaX1lhlZbyeQa61d/PlikGEnT5tkkfGw1qnpwwFFTae15hlZ4tL18BSliWSiDBIFgXb87oU/OcPr9rMRRUerFWZtsk0EA2S6Zhz6GI02Xet92wBJ0f1/jlyA4WvmPh89H2NqsEhR7kcjQ2MtIGUhRqQa/29xkIh2NHmKGMDDUyhFDfnZqi20NDNDw4eAXI+8YbluAAAwSZwQ4Y7FAG+5OHS9xhd8bHaWJ0lKHiuq4OCNbg4G5KYZdtD8sklFIghBcHX6cU8iMHI2wDFLKkDKgz1N2UkjPo3vQ0d5lihVAO1HVKQSFkyEcglHOZAsqrFDKE/MAuH4FQgqc0soN2h1XyDpP5AUxfJuMf0Pt6nbOD6SyvC6gDuxBmDEWppoKh2K0EZweXKqyS3QUYL4gPMLI6/7u7KwAQtzoPDxTEr/oLFY+YN5RcrlsAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Rune_heraldic_helm_(Misthalin),0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,head,,
Mithril dagger(p),True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABe0lEQVR4Xu3VMUvDQBQH8LxvkClLlkAGwUlcMrgIIg6KUBSkg4tLFocKdhCcXBXsooiLDqIoilIUBxXrIMVFlCKIX0BE/Ax/uXtcc2m6+i6DfzhK0uF+vPdy53l/HkLvG0dREMJaI9C/vf8KJoOYpZ6HosgFKg9xDCKk6apepQJVKjW9HIPyGHslSbU8IBsjCCoVRqU/qFQYR3OjUgT9typLESSMsS/IIkZ4bgjNC7URX5z9QOLV2d8LNer2hmEOMSqEjfUAhwchLpuMaj/GrjAqhKWaj8ZmgOMjRt3fRXhqx3h5jq1WioZQX/axvRXg9CTE9VWG6rzG+HgfkEYRZkY8LEz42N0Ju6iHFqO+Phkk1DrC+LCH+TEfi9O+3lgN+fkZo0zLBGeJq5NOMoY3zY4AAxHDTCVcnZU5G+R5whATQnXUR302wwgD7HB1zNw4xqiQ/op+vgdzrXIUxrx1+OBzXB3S14S6IsxJ7BBjQt0zxnF17JQKw5HG/AKK9bIQckH8FgAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Mithril_dagger#Poison,11,5,-4,1,0,0,0,0,1,0,10,0,0,0,weapon,4,stab_sword
Saradomin d'hide shield,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACiUlEQVR4Xu3WwUobURQGYOcNXGXjZmAWAaEQhDAMQyAhSBBFKkpDFy60tCk1lAabRakLl32RLgq2UAoFEaGIS3HjA13z38l/cuZmmmZiJnXhgR+DmtyPc85MZmnpqQorz/w7C6nksEatZhNHkU1YrdqsVSqSBaA8s16vm41m0wavEeJ0gCwY5VnEVqtlnm9umqj7a2IALRDlCQRpnNya2++B8f2tVMLmW5tq47V0sACUJxCk1r8SQLTeHQMBs1Y7MGHnzKLmPD7P7G5vCyZ6/9seSky80TNBsCsgYFb8lgQo7tgcUA7mw3mqK/gJjAZpDFN9801QvApnQGVjEA1ghzgqAAjD2JBSKTKd9rLsE1DPVlfzoDzzYmdHQMBwWd2dAYijwuHSmZW6gJAvxyXbKXapHAQWVPH9aVAjUNy7sAcSRJSG4TAZD7o0wGgQXuP/3CsOmFwgdIcgtysnR2XJaTcbVIn35Wf47sfYDk2Nebm3Z0Hx8aUFuGPSi9w7CMynTjm9yEOQzXCX9FLnHhdAdlwDkB4PIbzcCeq/SsLDNYbRCz3TuHDzw7jYCY1gsE+CcLoj+zP4nb45apB7ckZ5Zr/dTkAf/1jQ9VdfFtkF8cAUaIjSIH1jnGlcANU/35jm6Z10gjdBDUohJkSDco8LHSKKe8QrjSBcSforgt3g33TH+AXrgtyT/1LJs46L4ncY9oqYLBBea5CL4d05BwiVPAlqGFF4/MD9hMkCZXUGwefmHJeu5M34QMJ0twTWObNfB0T0D5dNePRz7ElSQ2bAJJW8MQ1zx6hheEJ0McgDupJd08IQPmczc8fo0jDu2SRUoRhdo0NGOBe1MIxbWbj/hnGLiEeBeapF1z0onav8xOME+QAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Saradomin_d'hide_shield,-15,-15,-11,-10,7,21,18,16,15,14,0,0,0,1,shield,,
Fairy mushroom,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACbklEQVR4Xu2W204TURSG2W/gVW+4aeIFiYmJD2PiG2jilURtUCMpgqRAKWPpeejJFlqalkOhtKS2aVOGSqoUlHh6md9Zazqiwx3JbseEP1mZyUxm9jf/OuwZG7vRjf4rCVivjFACQe8SbAIlEHunQPX7Geie0zlKKIGIsoJkKIR0ODxqIAHF40FWjWFjTUUuER8VENWJEWt3xjlSemTujg8D6HJxM147HfDcdmB1woGYDkJhQkkGElhYzyFUOYB/ZxdLuTyeO2/BrcN4Jwyg0ADKdIruG+BSJDCjxqFs7UCtNziCexUsbxYwl0pDsUBRvBgASXJJwOVbYZci1RrS7Q42tC6SzRa7RmDklglER0qnRCCSwKtAEL5CEalWGxefsvj1tYz8cRfxRpMdI5C5QU0RoGQgkoA7pqJ/FMJF7z2+9wv4eb6F0kkPmY4G9bCOQLnM7hDYUIDaVS8+dwIMRC59O80z2I+zIqeSUvh3UUsEEtjNu9E6WGSg866KLycJBqNayh5pf1xSiiXuPulAe4UZBuq1VzltZ1qYRwCliTqPHIrWDrkbPZmsTCCBdPQZO6TVfTj+oOBjU+EFqdDn0xl2hTqQUkaFb8JIABJYnn+IjOpCpfgGjcoC19Hl11+d4FJhXE/u6xvnIwaqlmZR2357ZUHz3BrWt11T/37p1NMH8C8+xmbqJafMCiNZgqcuFSjNlu3cNHLJKcSDk3wcMgxJcHdQYVIL75/22RVyZwQwJIHpSNRwSZ8ntC1QK9MeZgJZnxiCBGYTSZ4ltEfZAIhkpI4GHkHZAIhk/JQRlE2ASAaUjYBIUifv9SQD5jdRg1dyTr4TUQAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Fairy_mushroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shield,,
Torag's helm,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACQklEQVR4Xu3Wz0sbQRQH8N2/o5e9CYFCLnsoIRCRHIIilYaGKogVQkBJsRZrW6kgpe1F8KAgIkJpoUJFREtIaxGxIh481Kv4xzz5zviSt7M/KpvRg+TB9xBIdj55b2Z3Hadb3epWUrkUnzup4KIDAwUqlXJU7HukUij4lMtlVW4R1QaMjPRTpVKicrlIQ497VSSKQb7/UH0/63m2US5Vq08CGR0dDMAkiDHZbI+K5S65VKs9bQWY8edDAZDsEHcHkEzGI897YLtLQRAiQTw2gOS4JIhR5pVTlkuTE5VWJEjuI7l/eFwmyFKXokFx+0eCGGOxSy7V68Mq+byj4vs6mUw75sjiQBZQGiQ7hADEXYraQwDJcZlj+8/oksQaJE8YMPLYpwGZq4hy6ff2q4Q2ahC6gTBIbuqtL5OJoBQb26Xm1nQMSh95LI4wiD8DtPOtrjBWQehS48fLa1QwPBoTxKfs5+ZU4ilLAULpLuHiu99fKNyfnRk6aryh0/25EIgxCH639PGZAkXdqVODuEsSc9x8q2KCGHP+d0F9d21pLPRg7RCE0l3CAod7s4EwiO9BfEO8OPus4BvL46FXD36wdgQCJi4SBAxGeflvhU5+vaOvq1Va/FBRGIsglEtnB/NqTECgYxwJwjHHuIA62H1Nm+s1+vS+3MJYBKHCJwwdMUFRL2UMku9CFkCO0769axT2jAmKwzAIyed1+A/e4LFxk9IoCYp6h5adNcMQCxiu8CJm5KJRMa/YcZkLRMX8TbfudV0BTsJqx4Y2oyYAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Torag's_helm_(Last_Man_Standing),0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,head,,
Graceful gloves,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACFUlEQVR4Xu2WwUrDQBCGs2+QUy65BDwIBaEIIlIKlVJKaSkWiyWWQimIgiIIKooURAp68CAIHsSDIAiCJ19wZHYYN91mN2mJ9JIfFjzMzH7zz2St4+TKJSD+LEUC9jod2G23YafZhEa1CrVKBbbL5f+CSupWQNjt/gG16vUpoGIQWHJTS9m+ubEBge9boAiIXUIgdCkDIAURLYxAqysrluICBr1eLNB6sWhpxCoBw/1QFo7aj4VLW1uwVigkAnFeFAhzzXlWCRj1+xKK7Y8CcafmwtN7xIvNOeY8q5RLOhCOjV3Ss0jTY+NcexOJIpd0IOw0rUsftz68XHrweOrB5MiD8cizNJFK5JJuf7p9IKC3G4J6OvPg4ZiAzDmpFL+k0Z3QM0gCfh4D+L734fPOly6dhW5CTmqpncC/sXhyt+TQ87kHtwcEM2hkBoSiC97Hagzm4kLG4YkCjdoZA71e+bL4YceFsEbF6ehS8Lg7mHPRd2XebsUx5MwtBXTSpW6xeG0z7gIh94aB8Au7HroyL8OxKSDuFou3SgQ0fQEB4WhxZLhv+MlnPDYC4m65OI9OB/qakEP8DnEj6NJs/EIiIL24eQTqHUKXOA+biY+fWwTEDxyPAEdnvkDId4id4n0yx88l+pSj/wp4Ue0XqJ8xfDDWHJ9asyNAKByDHchxGCB69JgFNdtthh0vJr3TpcLkypVrQf0CMmw9GvvMWw4AAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Graceful_gloves#Lovakengj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hands,,
Warrior helm,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACOElEQVR4Xu2SUWvTUBTHd7+BT77sJbCHwKBQhFFGXipDRukQi2XBDsZaCZHNCoNOu7WM1ursNupKnboppZYONzoLOl/0QRDEJz/U352zpQs3aROZPgj5wSEkOefc3z33jowEBAQEBPxNBOQv3viq8ZVkg/IFTCPNT/nvYASaL5e9agQaW4teSTYEVu6nsV54BD0RQ1Sb+KPa9n6O88OKMqhG4HO37JV0jsDasoGn5SKWMjoLxaY0hELjPqUEDlt5r7UEvn9tYcnUz5sOaixQWrmH7WePkTVSMBdmWWhmOspTUtWxIbUWAsedgrfQj29tfDpuoLlXRrVinbHc/EyoUirwdDKpBOaScSTi13EjOgktEoaijLrUWQj8+tlDp7lh2/xABL6c7OFjt46jzjZabyp43SjaxAQqq1nUNp84hKwJTVwLsdCFlDM+vH+OjfIDZOYT/D5kSsRZAYnRxOh50ttlye5BDYftTdRrVZayL3JHT2ImPg1Nm+R6K/fgXZXfe0d17kEnsL+7jmLehJ6M+REiBE+HGlIDCmpIU6Odk5DVyAp5AnYBqnv7qoRaNccipjHbz72o90RwA9oNidEi9LSOwr2R4EtNAtaE6D6+2FnlO5nP3YWRvu2yGd84z19VrpwusOX43v9/KkTHZBdZe2ggu5jC/NzNIZvxiXwsJCRHJDSKqcgYbkXHWWjYpb6UjBOnUFi9ykFSMU3tC9kXl0Puekmcu3aLf7S4O/KOB4VcFxAQEPA/8Rv5d+jnIJ6PGwAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Warrior_helm,0,5,0,-5,-5,31,33,29,0,30,0,0,0,0,head,,
Toktz-ket-xil,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACa0lEQVR4XrXXXUvcQBgF4OQf7JU3vRG8KAiFpf+heKGIoihbqVTFD6r2ovT/j3tmPMnJm/lKoi8cdpvdmXnyZpK1TVOs1oXYat23/X2f+OefUq37urfn08NCiOlBNVlcrTs6OOhQyI9V446Q7fGTw0N3f33tbq+u/HGNjhme1KKKgzxKQLWY9e6uj12lUMM2Y2FFdaBtAMJrCYPxBNnVChUAuj825+ddFAXI2U54zYF4QotAikqBiKrBEDRjc7fhMhRQNSAdg4zvyqpq3e+fG/fr8tJHJ4p1SUEpjEKQCZevDbfzNkARlkKlQLWYSSCLQmKgqRhsh8ruoIYgRRGGiQlUFEG2o/y+zlMJen/mGJCFKYogxaQgOlcFaPi75NubQSGKshh+Bz8ndo4qEK4r83hzM4idzKIUE+uGDdGF2751Z8fHPi8PDz54AudiO/p9vR4tbmPHcJtYzXuFDzc7qy45ALqJV5wE3yMWwdjO61XJonIIQhSDO0qPpWCYDyd5+2UlnQnJPJPGm1sRuijeX5ye+kXwymM5FL6rAI2VNDGMQlIYgtAtHRODoUvFO6yvHvTn7s4nNjn+7S+V7DXbpdg4oipBYwxBJQz3RqxLMdgkkGKQGEYvlYKwudklReHhOAOEGu58PFc0KUwHMl0iCiBFTQA1Tb/jh6C/T08jTA6EcCxBRE0C9dWD8NT+9/ycxGARPQ4U/hfC8ew4UYtAwKA7/19foiBehhgIixPErvP9DBBquKdssOn5M4BLpJ/FQbolZhYnsCGIjwY9c+3GhD/GPqICit2xixK2uCv11fo9Vlo0dfyTKo+ZW28AdKvRGsiOsQAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Toktz-ket-xil,0,0,0,-12,-8,40,42,38,0,65,5,0,0,0,shield,,
Zenyte amulet,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABUUlEQVR4XmNgGJqA8T9uTHfA+N/PLw4nprOj8DsG5iADBQV6OQrhoODgVCzRBZGnUyhhOgYUEsgY2UE0DiXcjsGljsahBLEIv2NggC6hhGoJfovoEkqk+ppU9SQDxv9xCcUk+JrmDgIBUiwhRS3ZgJRQoks6AgFifY7qIPxqKQKM/xMTS4n0OZ1DCb9FmCFEl1BCOArmMNQ6jQ5RBgOojoJZLMfPAsayQBzp7UuP0EEGjP/T02tQHJUZFPB/dbLU//kxUv8zHdX+Kwiw4IlWmgBI9MAcBnPQ4nip/zlOCAfRKYQgAGIZxGH64uz/L1Ur/V+WMIAOQgDG/4YSHGAHbUiTGTwO6o+1+3+wUP5/mYcG2FED6iADoINAjgI5COaoAXQQCEAc1RFl8z/PVgaO6ZzTkAHEQbCQgiV2OpZF2ACitIY5ZAAdAwGDxiGjYBQAAQCUcG1OrQsK0wAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Zenyte_amulet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neck,,
Mystic earth staff,True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABeklEQVR4Xu2WPUvDUBSGe/5BpixZsnWVgjg5iIOIUBQEqUFoFW2hHxi1WpVKLUFbFCsYivUDChWlqBRR8ee9cm9I22Q35w4+cKac4eHc85FY7B8WCKNgh3CSSaJVTKF7tMEtRUjNTqFiLcC1LTxVt/B9YXNKERanEyivzqO9u4aXWhYfjRI+m9tcUoSZRBw7K3PolNNSaHBWxLtTkGIMUoTJuImKbePRdaXQaz0/DPF9wjSjl3quG+h1bqVQ/zSH+4PMUCZiIUJtU5dCwdFnkREQHo6NoZAvEbHMqAplS8OgGZQJZ/8xBCeno+8Y6FYNtPd1XpnskiZFvq5MGT/XQoJlkgSEy5KOt/NgAzNVR0Do1VibdxzCzZ4eaOBwRsR4y4/5icYh2cTKVId514xDcucoIxOeqnBGhHg3ShkZsQAVaWLCYVpTpTqE9aTGfTB9vMMptrE4nsxP5cmIvrmrsD8VobCsoZHX1amOnfKEFKiOjxL/NkF8EQ6ZXwicNp927N7AAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Mystic_earth_staff,10,-1,40,14,0,2,3,1,14,0,50,0,0,0,weapon,5,staff
Saradomin bracers,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACo0lEQVR4Xu2W32vTUBTHc/+DPuUlL4E+BAqFEiglhEBGKWUovkwU5tOQueEvLFqcbEJF8dd8GAPffRIEEUQYiAgiiAgigoKIiIh/yPGec+69ucmGzVa3KPQLX3qTprmfe+73JHWcqaY6UAnIXLkE+P5h8LwUam5YNZiAoLEAQXCCXK/Pgef3wXEbVUEJaDaXodFczMDkZz04TlWroFoCkkuvoBUOcmD4SWNVtX0As0Nr31hAfPElpCtvIRm+zoGhcYzW1dv++z2JQ6uD67pRAU5W6fIbSFffQ3rlHYTh0ICRW+eMdQUnABNcdpkJLD1ag3nhMaj53FVUJQnTHX2CmbUPBGfAFAyOtemchN0DGF6cmJITmIKjqsUnwW3OQnThOWVp5upH6F77IsE+GzgNpo3H2vrcLsAEdE4/IahcJ9lV6w7A68wbKMxT7+Z36N34ZuDC9koOhI6V251VMy4BJYHOPIXo/BZBmYDaRsBDa+CnyxAPXlC4cftm7/6C/q0fDHf9K8HZIBomTu4xSA0fE8k4KAHR2We0epxMQ9ldpMeNo+tQ7w8zKJkjhOjf/klgNhyCoKP4DgG0fN9sG475eEfxltEkcjscp8dQKpSmi9S4NX8fgiMjc3OCklnKAVkuAoyBQUmgpcecD1y1zAdD9Uy32IGl0C482LZqzFERBiuXXVdaAtqLD2nbKLAyG2gbqtg5lI1TjxQMr1qDFV2iIjuJg62fyNja2M4aqtg1HNYRLUJDofTkRdsz7UKCt00+kREGt4C7QkGpjkEn6ab0Bn3PjfDHrplEIusezITsFoJSYFgVAtFbUpuzoPcRil8RDESdoqFocjsXE2elrIR5ReDTmLqFqsF/M+yJ/0JWykoYoAOsxDjlISqGYf0TEFNN9b/qN13FuV6JbnJxAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Saradomin_bracers,0,0,0,-10,11,6,5,7,8,0,0,0,0,1,hands,,
Crystal shield full,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAADUElEQVR4Xt2WX2/SYBTG12/iFzAxXnhpzFw294eFbYFBoaPSlkLpWqBsMMCugtO5EBe9M2q8mF4ZLxYvjJ/u8T0vK4MWohvCFk9ybpry9nee87znMDf3/4eAXt6KECCb+8gYzm2AEpApOH2Ye3fu8Ay+NaMQIOnl2wOT0iyuTpa1ywcKvjWjEJDV8sgZFop2Bbazj2q9ceGfG/HQMFC12kCu3ESz6aFglW4CqgdkGGXY9h4Uqw6t1IReaeHL128BpWYCJ0DTTA5EHqIrrzIoUomgXLeDo6NjDuU4B9NWjM0cOceAitzUUr4M2aj2VSKogtOC573A+flPpuDUDd8DissFiIqJtGZfqmQf9FvXaB6i3X6J4+MuTk/fTkslAaIoYzOlIpbJI5ENq0RQfutaLQ+dziucnHSnpZKASHwHUTGLLUkbVsnozSPykg9FrXPdNvcTQU9BJQFrMQnRxB9UCvjp8LAzNM2Dp04QAgcZVCkhGxBVq79CSCW/db6fDOfZhTpTAFpY3eCKjFWJAQVb9/HTGXK6hXK5dt22+YMtnFR1q/uef1xVDcSkXEglgvJbV6u1+EUYVOiKKgmo7NexV2+i3nTRdD24XhvPO0eoNNqwah73BVVPniEIX6X+CGDPCer7j18hkCvD8ArZgSTvZdZhVdizao0v0VqjBXPP5f4gJeg3+bw9rBI74/Wbd0jtyNAM8/qtoirpUGrJ7m4VlhVO2l9+miWHb3vyDanjq2RY/jWfoFU0V7gf2GyhasmotK8Gs1ishNI0naGkQtS8MUmrKHpXmq4yGZV84QPSDaHURyS1ajAJhP4JXFMVP3oTeH07w68zzZgNURkCVJQCv1WDSQvWT1nVUXXZRJYV7hsfKPilvwwBT6IJLG8ksbIp8mk8CpCW6nDqPNOZLERJhlU+4O9PrM78cpQPvIW1LSxGYlhaj48FTKezPCVJQTKdQSIhsQXaW54TGHgwBGwnU0imJKSkDCQmd0bO4qmiQtF0qLkCdOaLfKEIo8j+spo27FIF+14Xq6uskIXlkHkngPEjPJHv3n+Ah/NLeMQ+OL+4hsdLEXz4fIaV9RgiW0nEL7b9P1BkdIQrDEPSvAk+mwrMuBgFGXw2M5hxceMAs4rfwOp+cF8YsCQAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Crystal_shield_(historical)#Full,0,0,0,-10,-10,51,54,53,0,80,0,0,0,0,shield,,
Trailblazer cane,True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABC0lEQVR4Xu3WvwrCMBAGcPMm3QSnIhQpRVAcHBRREEWhg4MU/AM6OQjiEwgOKiJODgoO4hOeXEJJOwhu9wn94Ah0+nG5JM3lsvwURbbEo6jq5XXV/QICSlEzcHVZkHi3FHVrHrUrRb2+7ht6P7byqLDh0/O21hhG8TfXcWRRDGJMfzJF2DqOouFsTuFiQdfDklb7HQaqF0W0vZxoUC8hbB1H0eZ81HPFBdAljhn0NEocZlGjVqCvBggUzxKDGAaDSnaLL1BxlDlpYCgTs4VplDjMoOIC6ZbtFBQqnisYVHLY4y0UR5nYEwiJss+NeEBR/NTElaG+x6LGnTIWile+IgD+PjlQGBMozN/mA4gy6l+vATjHAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Trailblazer_cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weapon,5,spiked
Clan vexillum,True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABzElEQVR4Xu2Wz0sCQRTHnf/A01682EWlCNZIJGJBsYjoD4g6CHUSUcmoVCjZfhAJQeqhSxfBS6f6E1++mWYdZ13XdHZaoi98mXF3dt7H997+iET+pgjIR9zCNfOsW1oE3vt7PsEIvNhH0Ls/9lmnRAQ6rwa0HgwhmBiUwNVZjQLh3IzHqcfnlYrAXddwfH7DoBCAl6hZr9PfF9WKAyTvokhjGD7HTNVaUcjtRugxLBECiTCBA8lZ6g1i0ChbNCudW9vJlBYYL+P5bvsAkvEofAyH+krlZZ4V+9mA5CorX0BA/jCyr58MMDMMSt5tSf0cRoTimZJ3XVCLw6Dx+tNKdI4H6NxaHEi8lveSon6ahMqYpiu4bG0w6XTaFVx2QDDs9hUDbWazznwtlXKByFYKc2mz9xPffCWRoGO+UJgIagmQIohCGC6WHREKjSXbsSw656MMw0EUwqAIvD3m6fsJoWQwsXzTYOTdFImlfvAZo3AygHYYhGiWNuiIUGKT8++fgPplmgj02xaFETOFI4cReyVgGNTo87SxJf17BoV9VS2uf4Nq0ei2L+97lEJrmVAESsXczIBay3RyuD0TRqP8M/MLChUMU6hg/hV2fQGtToBH6fkT8QAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Clan_vexillum#Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2h,4,banner
Villager sandals,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAAB60lEQVR4Xu1WXUsCQRRtfkcv/oTeeuip5yLopahIqBCjMirNzEQUy5SIMulTIiLJJyFfgujH3TozzM7M7mgr5FqwBw7LujNzzz333sGRkRAhQoT4d2DkfdcZKBiVH160wIzytXtKn15QIleitb1MkKIY3bTf6fL1jVa29w1ROsciEU5z70AgAhbqDTo6v3aViDnuBCYGzkgRKM9mtqiVKDB3RKBG59MIqouYWYjS5PSsD3d0R/uG2FxpNB0x2/kyxdM57VBG0a0kzcc2Le6oNU4i4xM0aiTjC0oISnT/9uEEwxMlUg0t3r29o8qLXpuaW+KTeFCt0W6hQuuZgt9pVEKMzJzMlQg4hR6yrcF+XA1m43v5Q78JMTrdB8RSWU5k6D5UF4MnxCRLZ9wRVWbbnp5gVLx+5MRog7AaxFTprriFgLLX5G9YC/FIYjGeMJrfHbkHxOHI8PCszolMba7I9aWbJ7pqdej47llzQp0lObcat+z3AZlh6uSc0+4KwKj62DKuBNBdIhCDIIehLzEm1IHerL77pdn2fJfJIPjyxg4vFUrmXqfO6RNeVwDVvN2+gxDS3d1fgyiTpAhufoc7etkGJESHaGRJGThAV2xglLu4dYirIWBXbGD8jxk4JFds6DWJQ8IfcCXEcPEFMXwiPGCMyMcAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Villager_sandals_(blue),0,0,0,0,0,0,0,0,0,0,0,0,0,0,feet,,
Fremennik brown cloak,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABDklEQVR4Xt3XQQrCQAwF0M453Ax4AY/gRlzoQnDh/U8yEoaQ9E+mbpqk+CEMFqzPH7twWf4/pY2TltLej/MwSajSPi/+cBkGXWqNRgmIPrwD0kClPW8VGurXNXL9Hrf0FgjEw62MjblHMPrEH3QQhjK2o1Ep7fBgO/Q6sB3BzNoJXld/qrAdPINAa4xuyVqXM2iOSWinYw4CWmP0idcDQILBhiygxoSCLByC8E47xH68rVYQ4wAaMbN2LBDebYcIiAE4iHEE/cZoFJ/u69qawHV1zP16GhAag6cjiFJMEF2z1ui8Lo78c2AMQnRLju1I5Btv/6YC2rEibeGEtGOF20JcGoijV5m0rnkOhfHIF2LVJHPjnJO0AAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Fremennik_brown_cloak,0,0,0,0,0,0,1,1,0,2,0,0,0,0,cape,,
